DateTime,Power(kW)
24-Dec-2015 01:45:00,64.053288
24-Dec-2015 02:00:00,54.138519
24-Dec-2015 02:15:00,72.292194
24-Dec-2015 02:30:00,61.156725
24-Dec-2015 02:45:00,70.883772
24-Dec-2015 03:00:00,72.044528
24-Dec-2015 03:15:00,61.293126
24-Dec-2015 03:30:00,67.147059
24-Dec-2015 03:45:00,61.848247
24-Dec-2015 04:00:00,69.089078
24-Dec-2015 04:15:00,70.056142
24-Dec-2015 04:30:00,69.084612
24-Dec-2015 04:45:00,65.459728
24-Dec-2015 05:00:00,61.066801
24-Dec-2015 05:15:00,65.418636
24-Dec-2015 05:30:00,58.947452
24-Dec-2015 05:45:00,64.703244
